"phid","Name","Party","Sex","Uni","Subject","PrinOcc","Military","mpFrom","mpTo","year"
"phid/QJ4","andrew theophanous","ALP","male","Mon","humanities","university_professor",NA,"1984-12-01","2001-11-10",1988
"phid/RE4","gordon bilney","ALP","male","Adl","medicine","other",NA,"1983-03-05","1996-03-02",1988
"phid/RH4","duncan kerr","ALP","male","Tas","law","employed_professional",NA,"1987-07-11","2010-07-19",1988
"phid/RI4","geoff prosser","LP","male",NA,NA,"employed_top_management",NA,"1987-07-11","2007-10-17",1988
"phid/RJ4","robert tickner","ALP","male","Syd","economics_law","university_professor",NA,"1984-02-18","1996-03-02",1988
"phid/RK4","bill hayden","ALP","male","Qld","economics","full-time_politician",NA,"1961-12-09","1988-08-17",1988
"phid/SD4","alan cadman","LP","male","NSW",NA,"employed_top_management",NA,"1974-05-18","2007-10-17",1988
"phid/SH4","richard klugman","ALP","male","Syd","biol_chem_phys","employed_professional",NA,"1969-10-25","1990-02-19",1988
"phid/SI4","gary punch","ALP","male",NA,NA,"trade_unionist",NA,"1983-03-05","1996-01-29",1988
"phid/SJ4","wilson tuckey","LP","male",NA,NA,"employed_top_management",NA,"1980-10-18","2010-08-21",1988
"phid/TD4","ric charlesworth","ALP","male","UWA","medicine","employed_professional",NA,"1983-03-05","1993-02-08",1988
"phid/UD4","elaine darling","ALP","female","Qld","other","school_teacher",NA,"1980-10-18","1993-02-08",1988
"phid/UE4","allen blanchard","ALP","male","WIT","other","employed_other_white-collar_worker",NA,"1983-03-05","1990-03-24",1988
"phid/UF4","brian courtice","ALP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1987-07-11","1993-03-13",1988
"phid/VE4","neal blewett","ALP","male","Tas","socialScience","university_professor",NA,"1977-12-10","1994-02-11",1988
"phid/VF4","bruce cowan","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1980-10-18","1993-02-08",1988
"phid/VH4","stewart mcarthur","LP","male","Cam","humanities","self-employed_farmer_fisherman",NA,"1984-02-18","2007-11-24",1988
"phid/WD4","wendy fatin","ALP","female","Cur","biol_chem_phys","employed_professional",NA,"1984-12-01","1996-01-29",1988
"phid/WE4","charles blunt","NP","male","Syd","economics","full-time_politician",NA,"1984-02-18","1990-03-24",1988
"phid/WF4","mary crawford","ALP","female","Qld","other","school_teacher",NA,"1987-07-11","1996-03-02",1988
"phid/WI4","peter reith","LP","male","Mon","economics_law","employed_top_management",NA,"1984-12-01","2001-10-08",1988
"phid/WJ4","alasdair webster","LP","male","UNE","other","full-time_politician","Military","1984-12-01","1993-03-13",1988
"phid/XD4","bruce goodluck","LP","male",NA,NA,"employed_top_management",NA,"1975-12-13","1993-02-08",1988
"phid/XH4","peter mcgauran","NP","male","Mel","humanities_law","employed_professional",NA,"1983-03-05","2008-04-09",1988
"phid/XJ4","stewart west","ALP","male",NA,NA,"trade_unionist",NA,"1977-10-15","1993-02-08",1988
"phid/YD4","bob hawke","ALP","male","UWA","humanities_law","trade_unionist",NA,"1980-10-18","1992-02-20",1988
"phid/YF4","manfred cross","ALP","male","Qld","humanities","employed_other_white-collar_worker",NA,"1980-10-18","1990-02-19",1988
"phid/YG4","russ gorman","ALP","male",NA,NA,"employed_blue-collar_worker","Military","1984-12-01","1996-01-29",1988
"phid/YI4","ian robinson","CP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1984-12-01","1990-03-24",1988
"phid/YJ4","peter white","LP","male","ANU","humanities","other","Military","1981-02-21","1990-02-19",1988
"phid/ZD4","john howard","LP","male","Syd","law","employed_professional",NA,"1974-05-18","2007-11-24",1988
"phid/ZE4","lionel bowen","ALP","male","Syd","law","employed_professional","Military","1969-10-25","1990-02-19",1988
"phid/ZG4","ted grace","ALP","male",NA,NA,"employed_blue-collar_worker","Military","1984-12-01","1998-08-31",1988
"phid/ZH4","jeannette mchugh","ALP","female","Syd","humanities","school_teacher",NA,"1983-03-05","1993-03-13",1988
"phid/ZI4","allan rocher","LP","male",NA,NA,"employed_top_management","Military","1981-02-21","1998-10-03",1988
"phid/ZJ4","ralph willis","ALP","male","Mel","economics","trade_unionist",NA,"1972-12-02","1998-08-31",1988
"phid/0E4","carolyn jakobsen","ALP","female","Mur","humanities","full-time_politician",NA,"1984-12-01","1993-03-13",1989
"phid/0F4","ray braithwaite","NP","male",NA,NA,"employed_professional","Military","1975-12-13","1996-01-29",1989
"phid/0G4","barry cunningham","ALP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1980-10-18","1990-03-24",1989
"phid/0H4","alan griffiths","ALP","male","Mon","economics","employed_professional",NA,"1983-03-05","1996-01-29",1989
"phid/0I4","michael mackellar","LP","male","Syd","agronomy","employed_professional",NA,"1969-10-25","1994-02-18",1989
"phid/0J4","philip ruddock","LP","male","Syd","humanities_law","employed_professional",NA,"1977-12-10","1993-03-13",1989
"phid/0K4","ian wilson","LP","male","Adl","law","employed_professional",NA,"1972-12-02","1993-02-08",1989
"phid/1F4","john brumby","ALP","male","Mel","economics","trade_unionist",NA,"1983-03-05","1990-03-24",1989
"phid/1K4","bob woods","LP","male","Oth","medicine","employed_professional",NA,"1987-07-11","1993-03-13",1989
"phid/1V5","bob katter, sr.","NP","male",NA,NA,"employed_top_management","Military","1966-11-26","1990-02-19",1989
"phid/20000","bruce lloyd","NP","male","UNE","humanities","self-employed_farmer_fisherman",NA,"1971-03-20","1996-01-29",1989
"phid/2H4","steele hall","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1981-02-21","1996-01-29",1989
"phid/2J4","john saunderson","ALP","male",NA,NA,"trade_unionist",NA,"1984-12-01","1990-03-24",1989
"phid/2K4","keith wright","ALP","male","Qld","economics","school_teacher","Military","1984-12-01","1993-03-13",1989
"phid/30000","kathy sullivan","LP","female","Qld","humanities","school_teacher",NA,"1984-12-01","2001-10-08",1989
"phid/3F4","max burr","LP","male",NA,NA,"employed_professional",NA,"1984-12-01","1993-02-08",1989
"phid/3G4","don dobie","LP","male","Mel","humanities","self-employed_professional",NA,"1975-12-13","1996-01-29",1989
"phid/3H4","bob halverson","LP","male",NA,NA,"other","Military","1984-12-01","1998-08-31",1989
"phid/3J4","rod sawford","ALP","male",NA,NA,"school_teacher",NA,"1988-03-26","2007-10-17",1989
"phid/4G4","alexander downer","LP","male","NUK","economics","employed_professional",NA,"1984-12-01","2008-07-14",1989
"phid/4I4","leo mcleay","ALP","male",NA,NA,"trade_unionist",NA,"1979-06-23","1993-03-13",1989
"phid/50000","ian sinclair","CP","male","Syd","humanities_law","self-employed_farmer_fisherman","Military","1963-11-30","1998-08-31",1989
"phid/5A5","bob brown","ALP","male","Syd","medicine","school_teacher",NA,"1984-12-01","1998-08-31",1989
"phid/5G4","stephen dubois","ALP","male",NA,NA,"full-time_politician",NA,"1984-12-01","1993-02-08",1989
"phid/5H4","gerry hand","ALP","male",NA,NA,"full-time_politician",NA,"1983-03-05","1993-02-08",1989
"phid/5J4","gordon scholes","ALP","male",NA,NA,"employed_blue-collar_worker",NA,"1967-07-22","1993-02-08",1989
"phid/6G4","michael duffy","ALP","male","Mel","law","employed_professional",NA,"1980-10-18","1996-01-29",1989
"phid/6I4","ian macphee","LP","male","Syd","law","employed_professional",NA,"1984-12-01","1990-02-19",1989
"phid/6J4","con sciacca","ALP","male","Qld","law","employed_professional",NA,"1987-07-11","1996-03-02",1989
"phid/7G4","peter duncan","ALP","male","Adl","law","employed_professional",NA,"1984-12-01","1996-03-02",1989
"phid/7H4","elizabeth harvey","ALP","female","Adl","humanities","school_teacher",NA,"1987-07-11","1990-03-24",1989
"phid/7J4","john scott","ALP","male",NA,NA,"trade_unionist","Military","1980-10-18","1993-02-08",1989
"phid/80000","michael wooldridge","LP","male","Mel","biol_chem_phys_medicine","employed_professional",NA,"1987-07-11","2001-10-08",1989
"phid/8H4","david hawker","LP","male","Mel","economics","self-employed_farmer_fisherman",NA,"1983-05-07","2010-07-19",1989
"phid/8I4","stephen martin","ALP","male","ANU","humanities","university_professor",NA,"1984-12-01","1993-03-13",1989
"phid/8J4","les scott","ALP","male",NA,NA,"trade_unionist",NA,"1988-10-08","1996-03-02",1989
"phid/90000","john dawkins","ALP","male","UWA","economics","trade_unionist",NA,"1977-12-10","1994-02-04",1989
"phid/9F4","donald cameron","LP","male","Qld","humanities","peak_body_industrial_association",NA,"1983-11-05","1990-03-24",1989
"phid/9G4","harry edwards","LP","male","Syd","economics","university_professor",NA,"1972-12-02","1993-02-08",1989
"phid/9H4","john hewson","LP","male","Syd","economics","university_professor",NA,"1987-07-11","1995-02-28",1989
"phid/9J4","peter shack","LP","male","UWA","humanities","employed_top_management",NA,"1984-12-01","1993-02-08",1989
"phid/AE4","garry nehl","NP","male",NA,NA,"employed_other_white-collar_worker",NA,"1984-12-01","2001-10-08",1989
"phid/AF4","ewen cameron","LP","male",NA,NA,"employed_top_management",NA,"1977-12-10","1993-02-08",1989
"phid/AG4","ron edwards","ALP","male","UWA","economics","university_professor",NA,"1983-03-05","1993-03-13",1989
"phid/AH4","noel hicks","NP","male",NA,NA,"employed_blue-collar_worker",NA,"1984-12-01","1993-03-13",1989
"phid/AI4","john mildren","ALP","male","Mel","other","school_teacher",NA,"1980-10-18","1990-03-24",1989
"phid/AJ4","john sharp","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1984-12-01","1993-03-13",1989
"phid/BF4","ian cameron","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1980-10-18","1990-02-19",1989
"phid/BI4","chris miles","LP","male","Tas","other","school_teacher",NA,"1984-12-01","1998-10-03",1989
"phid/CE4","neil o'keefe","ALP","male","LaT","other","school_teacher",NA,"1984-12-01","2001-10-08",1989
"phid/CF4","graeme campbell","ALP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1980-10-18","1998-10-03",1989
"phid/CG4","wal fife","LP","male",NA,NA,"full-time_politician",NA,"1984-12-01","1993-02-08",1989
"phid/CH4","clyde holding","ALP","male","Mel","law","employed_professional",NA,"1977-12-10","1998-08-31",1989
"phid/CI4","clarrie millar","NP","male",NA,NA,"self-employed_farmer_fisherman","Military","1974-05-18","1990-02-19",1989
"phid/CJ4","roger shipton","LP","male","Mel","humanities","employed_professional",NA,"1975-12-13","1990-02-19",1989
"phid/DE4","lloyd o'neil","ALP","male",NA,NA,"trade_unionist",NA,"1983-03-05","1993-02-08",1989
"phid/DF4","jim carlton","LP","male","Syd","biol_chem_phys","employed_top_management",NA,"1977-12-10","1994-01-14",1989
"phid/DG4","tim fischer","NP","male",NA,NA,"full-time_politician","Military","1984-12-01","2001-10-08",1989
"phid/DH4","colin hollis","ALP","male","LSE","economics","employed_top_management",NA,"1984-12-01","2001-10-08",1989
"phid/DI4","peter milton","ALP","male","Mel","humanities","employed_other_white-collar_worker","Military","1980-10-18","1990-03-24",1989
"phid/EE4","tom uren","ALP","male",NA,NA,"self-employed_small_businessman","Military","1958-11-22","1990-02-19",1989
"phid/EG4","peter fisher","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1972-12-02","1993-02-08",1989
"phid/EH4","brian howe","ALP","male","Mel","socialScience","school_teacher",NA,"1977-12-10","1996-01-29",1989
"phid/EI4","john moore","LP","male","Qld","economics","employed_top_management",NA,"1975-12-13","2001-02-05",1989
"phid/FG4","eric fitzgibbon","ALP","male","UWE","humanities","school_teacher","Military","1984-12-01","1996-01-29",1989
"phid/FH4","ben humphreys","ALP","male",NA,NA,"trade_unionist",NA,"1977-12-10","1996-01-29",1989
"phid/FI4","allan morris","ALP","male","New","mathematics_computerScience","employed_middle_management",NA,"1983-03-05","2001-10-08",1989
"phid/FJ4","david simmons","ALP","male","UNE","humanities","school_teacher",NA,"1983-03-05","1996-01-29",1989
"phid/GF4","david charles","ALP","male",NA,NA,"other",NA,"1980-10-18","1990-02-19",1989
"phid/GH4","ralph hunt","CP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1969-06-07","1989-02-24",1989
"phid/GJ4","warwick smith","LP","male","ANU","law","employed_professional",NA,"1984-12-01","1993-03-13",1989
"phid/HE4","neil andrew","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1983-03-05","2004-08-31",1989
"phid/HF4","joan child","ALP","female",NA,NA,"full-time_politician",NA,"1980-10-18","1990-02-19",1989
"phid/HG4","ross free","ALP","male","Syd","biol_chem_phys","school_teacher",NA,"1984-12-01","1996-03-02",1989
"phid/HH4","harry jenkins","ALP","male","ANU","biol_chem_phys","employed_professional",NA,"1986-02-08","2013-08-05",1989
"phid/HI4","peter morris","ALP","male",NA,NA,"full-time_politician",NA,"1972-12-02","1998-08-31",1989
"phid/HJ4","jim snow","ALP","male","Mon","medicine","employed_professional","Military","1983-03-05","1996-03-02",1989
"phid/ID4","evan adermann","NP","male","Qld","humanities","self-employed_farmer_fisherman",NA,"1984-12-01","1990-02-19",1989
"phid/IJ4","warren snowdon","ALP","male","ANU","humanities","school_teacher",NA,"1987-07-11","1996-03-02",1989
"phid/JF4","bob chynoweth","ALP","male",NA,NA,"self-employed_small_businessman",NA,"1984-12-01","1990-03-24",1989
"phid/JG4","tony lamb","ALP","male","Mel","humanities","employed_professional",NA,"1984-12-01","1990-03-24",1989
"phid/JH4","gary johns","ALP","male","Mon","economics","trade_unionist",NA,"1987-07-11","1996-03-02",1989
"phid/JJ4","john spender","LP","male","Yal","humanities","employed_professional","Military","1980-10-18","1990-03-24",1989
"phid/JVD","john mountford","ALP","male",NA,NA,"employed_other_white-collar_worker",NA,"1980-10-18","1990-02-19",1989
"phid/KD4","ken aldred","LP","male","Mon","economics","employed_professional","Military","1983-05-28","1990-03-24",1989
"phid/KF4","peter cleeland","ALP","male","Mon","law","employed_professional","Military","1984-12-01","1990-03-24",1989
"phid/KG4","john langmore","ALP","male","Mel","economics","university_professor",NA,"1984-12-01","1996-12-06",1989
"phid/KH4","barry jones","ALP","male","Mel","humanities_law","employed_professional",NA,"1977-12-10","1998-08-31",1989
"phid/KJ4","peter staples","ALP","male","Oth","biol_chem_phys","employed_other_white-collar_worker","Military","1984-12-01","1996-01-29",1989
"phid/LG4","michael lavarch","ALP","male","QIT","law","employed_professional",NA,"1987-07-11","1993-04-17",1989
"phid/MD4","peter baldwin","ALP","male","Syd","economics","employed_middle_management",NA,"1983-03-05","1998-08-31",1989
"phid/MF4","michael cobb","NP","male","Syd","other","employed_professional",NA,"1984-12-01","1998-08-31",1989
"phid/MG4","michael lee","ALP","male","NSW","biol_chem_phys_engineering","employed_professional",NA,"1984-12-01","2001-11-10",1989
"phid/MH4","david jull","LP","male",NA,NA,"employed_other_white-collar_worker",NA,"1984-12-01","2007-10-17",1989
"phid/MI4","andrew peacock","LP","male","Mel","law","employed_professional",NA,"1966-04-02","1994-09-17",1989
"phid/NF4","barry cohen","ALP","male","ANU","humanities","employed_top_management","Military","1969-10-25","1990-02-19",1989
"phid/NH4","paul keating","ALP","male","NSW","humanities","trade_unionist",NA,"1969-10-25","1996-04-23",1989
"phid/NI4","james porter","LP","male","Adl","law","employed_professional","Military","1975-12-13","1990-02-19",1989
"phid/OD4","john brown","ALP","male",NA,NA,"trade_unionist",NA,"1977-12-10","1990-02-19",1989
"phid/OE4","julian beale","LP","male","Syd","economics","employed_top_management","Military","1984-12-01","1990-03-24",1989
"phid/OG4","ted lindsay","ALP","male","Qld","law","employed_professional",NA,"1983-03-05","1996-03-02",1989
"phid/OH4","ros kelly","ALP","female","Syd","other","employed_professional",NA,"1980-10-18","1995-01-30",1989
"phid/OJ4","bill taylor","LP","male","Can","humanities","other","Military","1988-04-09","1998-08-31",1989
"phid/PD4","neil brown","LP","male","Mel","law","employed_professional",NA,"1984-12-01","1991-02-25",1989
"phid/PE4","kim beazley","ALP","male","UWA","humanities","university_professor",NA,"1980-10-18","1996-03-02",1989
"phid/PG4","john gayler","ALP","male",NA,NA,"employed_professional",NA,"1983-03-05","1993-02-08",1989
"phid/PH4","lewis kent","ALP","male","Oth","humanities","employed_other_white-collar_worker",NA,"1980-10-18","1990-03-24",1989
"phid/PI4","mike pratt","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1988-02-06","1990-03-24",1989
"phid/QE4","david beddall","ALP","male",NA,NA,"self-employed_professional",NA,"1984-12-01","1998-08-31",1989
"phid/QF4","david connolly","LP","male","Syd","humanities","other",NA,"1974-05-18","1996-01-29",1989
"phid/QG4","george gear","ALP","male","Oth","other","school_teacher",NA,"1984-12-01","1996-03-02",1989
"phid/QH4","john kerin","ALP","male","UWE","humanities","self-employed_farmer_fisherman",NA,"1978-09-23","1993-12-22",1989
"phid/QI4","roger price","ALP","male",NA,NA,"employed_middle_management",NA,"1984-12-01","2010-07-19",1989
"phid/QJ4","andrew theophanous","ALP","male","Mon","humanities","university_professor",NA,"1984-12-01","2001-11-10",1989
"phid/RE4","gordon bilney","ALP","male","Adl","medicine","other",NA,"1983-03-05","1996-03-02",1989
"phid/RH4","duncan kerr","ALP","male","Tas","law","employed_professional",NA,"1987-07-11","2010-07-19",1989
"phid/RI4","geoff prosser","LP","male",NA,NA,"employed_top_management",NA,"1987-07-11","2007-10-17",1989
"phid/RJ4","robert tickner","ALP","male","Syd","economics_law","university_professor",NA,"1984-02-18","1996-03-02",1989
"phid/SD4","alan cadman","LP","male","NSW",NA,"employed_top_management",NA,"1974-05-18","2007-10-17",1989
"phid/SH4","richard klugman","ALP","male","Syd","biol_chem_phys","employed_professional",NA,"1969-10-25","1990-02-19",1989
"phid/SI4","gary punch","ALP","male",NA,NA,"trade_unionist",NA,"1983-03-05","1996-01-29",1989
"phid/SJ4","wilson tuckey","LP","male",NA,NA,"employed_top_management",NA,"1980-10-18","2010-08-21",1989
"phid/TD4","ric charlesworth","ALP","male","UWA","medicine","employed_professional",NA,"1983-03-05","1993-02-08",1989
"phid/UD4","elaine darling","ALP","female","Qld","other","school_teacher",NA,"1980-10-18","1993-02-08",1989
"phid/UE4","allen blanchard","ALP","male","WIT","other","employed_other_white-collar_worker",NA,"1983-03-05","1990-03-24",1989
"phid/UF4","brian courtice","ALP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1987-07-11","1993-03-13",1989
"phid/VE4","neal blewett","ALP","male","Tas","socialScience","university_professor",NA,"1977-12-10","1994-02-11",1989
"phid/VF4","bruce cowan","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1980-10-18","1993-02-08",1989
"phid/VH4","stewart mcarthur","LP","male","Cam","humanities","self-employed_farmer_fisherman",NA,"1984-02-18","2007-11-24",1989
"phid/WD4","wendy fatin","ALP","female","Cur","biol_chem_phys","employed_professional",NA,"1984-12-01","1996-01-29",1989
"phid/WE4","charles blunt","NP","male","Syd","economics","full-time_politician",NA,"1984-02-18","1990-03-24",1989
"phid/WF4","mary crawford","ALP","female","Qld","other","school_teacher",NA,"1987-07-11","1996-03-02",1989
"phid/WI4","peter reith","LP","male","Mon","economics_law","employed_top_management",NA,"1984-12-01","2001-10-08",1989
"phid/WJ4","alasdair webster","LP","male","UNE","other","full-time_politician","Military","1984-12-01","1993-03-13",1989
"phid/XD4","bruce goodluck","LP","male",NA,NA,"employed_top_management",NA,"1975-12-13","1993-02-08",1989
"phid/XH4","peter mcgauran","NP","male","Mel","humanities_law","employed_professional",NA,"1983-03-05","2008-04-09",1989
"phid/XJ4","stewart west","ALP","male",NA,NA,"trade_unionist",NA,"1977-10-15","1993-02-08",1989
"phid/YD4","bob hawke","ALP","male","UWA","humanities_law","trade_unionist",NA,"1980-10-18","1992-02-20",1989
"phid/YF4","manfred cross","ALP","male","Qld","humanities","employed_other_white-collar_worker",NA,"1980-10-18","1990-02-19",1989
"phid/YG4","russ gorman","ALP","male",NA,NA,"employed_blue-collar_worker","Military","1984-12-01","1996-01-29",1989
"phid/YI4","ian robinson","CP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1984-12-01","1990-03-24",1989
"phid/YJ4","peter white","LP","male","ANU","humanities","other","Military","1981-02-21","1990-02-19",1989
"phid/ZD4","john howard","LP","male","Syd","law","employed_professional",NA,"1974-05-18","2007-11-24",1989
"phid/ZE4","lionel bowen","ALP","male","Syd","law","employed_professional","Military","1969-10-25","1990-02-19",1989
"phid/ZG4","ted grace","ALP","male",NA,NA,"employed_blue-collar_worker","Military","1984-12-01","1998-08-31",1989
"phid/ZH4","jeannette mchugh","ALP","female","Syd","humanities","school_teacher",NA,"1983-03-05","1993-03-13",1989
"phid/ZI4","allan rocher","LP","male",NA,NA,"employed_top_management","Military","1981-02-21","1998-10-03",1989
"phid/ZJ4","ralph willis","ALP","male","Mel","economics","trade_unionist",NA,"1972-12-02","1998-08-31",1989
"phid/0E4","carolyn jakobsen","ALP","female","Mur","humanities","full-time_politician",NA,"1984-12-01","1993-03-13",1990
"phid/0F4","ray braithwaite","NP","male",NA,NA,"employed_professional","Military","1975-12-13","1996-01-29",1990
"phid/0G4","barry cunningham","ALP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1980-10-18","1990-03-24",1990
"phid/0H4","alan griffiths","ALP","male","Mon","economics","employed_professional",NA,"1983-03-05","1996-01-29",1990
"phid/0I4","michael mackellar","LP","male","Syd","agronomy","employed_professional",NA,"1969-10-25","1994-02-18",1990
"phid/0J4","philip ruddock","LP","male","Syd","humanities_law","employed_professional",NA,"1977-12-10","1993-03-13",1990
"phid/0K4","ian wilson","LP","male","Adl","law","employed_professional",NA,"1972-12-02","1993-02-08",1990
"phid/1F4","john brumby","ALP","male","Mel","economics","trade_unionist",NA,"1983-03-05","1990-03-24",1990
"phid/1K4","bob woods","LP","male","Oth","medicine","employed_professional",NA,"1987-07-11","1993-03-13",1990
"phid/1V5","bob katter, sr.","NP","male",NA,NA,"employed_top_management","Military","1966-11-26","1990-02-19",1990
"phid/20000","bruce lloyd","NP","male","UNE","humanities","self-employed_farmer_fisherman",NA,"1971-03-20","1996-01-29",1990
"phid/2H4","steele hall","LP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1981-02-21","1996-01-29",1990
"phid/2J4","john saunderson","ALP","male",NA,NA,"trade_unionist",NA,"1984-12-01","1990-03-24",1990
"phid/2K4","keith wright","ALP","male","Qld","economics","school_teacher","Military","1984-12-01","1993-03-13",1990
"phid/30000","kathy sullivan","LP","female","Qld","humanities","school_teacher",NA,"1984-12-01","2001-10-08",1990
"phid/3F4","max burr","LP","male",NA,NA,"employed_professional",NA,"1984-12-01","1993-02-08",1990
"phid/3G4","don dobie","LP","male","Mel","humanities","self-employed_professional",NA,"1975-12-13","1996-01-29",1990
"phid/3H4","bob halverson","LP","male",NA,NA,"other","Military","1984-12-01","1998-08-31",1990
"phid/3J4","rod sawford","ALP","male",NA,NA,"school_teacher",NA,"1988-03-26","2007-10-17",1990
"phid/4G4","alexander downer","LP","male","NUK","economics","employed_professional",NA,"1984-12-01","2008-07-14",1990
"phid/4I4","leo mcleay","ALP","male",NA,NA,"trade_unionist",NA,"1979-06-23","1993-03-13",1990
"phid/4K4","john anderson","NP","male","Syd","humanities","self-employed_farmer_fisherman",NA,"1989-04-15","2007-10-17",1990
"phid/50000","ian sinclair","CP","male","Syd","humanities_law","self-employed_farmer_fisherman","Military","1963-11-30","1998-08-31",1990
"phid/5A5","bob brown","ALP","male","Syd","medicine","school_teacher",NA,"1984-12-01","1998-08-31",1990
"phid/5G4","stephen dubois","ALP","male",NA,NA,"full-time_politician",NA,"1984-12-01","1993-02-08",1990
"phid/5H4","gerry hand","ALP","male",NA,NA,"full-time_politician",NA,"1983-03-05","1993-02-08",1990
"phid/5J4","gordon scholes","ALP","male",NA,NA,"employed_blue-collar_worker",NA,"1967-07-22","1993-02-08",1990
"phid/6G4","michael duffy","ALP","male","Mel","law","employed_professional",NA,"1980-10-18","1996-01-29",1990
"phid/6I4","ian macphee","LP","male","Syd","law","employed_professional",NA,"1984-12-01","1990-02-19",1990
"phid/6J4","con sciacca","ALP","male","Qld","law","employed_professional",NA,"1987-07-11","1996-03-02",1990
"phid/7G4","peter duncan","ALP","male","Adl","law","employed_professional",NA,"1984-12-01","1996-03-02",1990
"phid/7H4","elizabeth harvey","ALP","female","Adl","humanities","school_teacher",NA,"1987-07-11","1990-03-24",1990
"phid/7J4","john scott","ALP","male",NA,NA,"trade_unionist","Military","1980-10-18","1993-02-08",1990
"phid/80000","michael wooldridge","LP","male","Mel","biol_chem_phys_medicine","employed_professional",NA,"1987-07-11","2001-10-08",1990
"phid/8H4","david hawker","LP","male","Mel","economics","self-employed_farmer_fisherman",NA,"1983-05-07","2010-07-19",1990
"phid/8I4","stephen martin","ALP","male","ANU","humanities","university_professor",NA,"1984-12-01","1993-03-13",1990
"phid/8J4","les scott","ALP","male",NA,NA,"trade_unionist",NA,"1988-10-08","1996-03-02",1990
"phid/90000","john dawkins","ALP","male","UWA","economics","trade_unionist",NA,"1977-12-10","1994-02-04",1990
"phid/9F4","donald cameron","LP","male","Qld","humanities","peak_body_industrial_association",NA,"1983-11-05","1990-03-24",1990
"phid/9G4","harry edwards","LP","male","Syd","economics","university_professor",NA,"1972-12-02","1993-02-08",1990
"phid/9H4","john hewson","LP","male","Syd","economics","university_professor",NA,"1987-07-11","1995-02-28",1990
"phid/9J4","peter shack","LP","male","UWA","humanities","employed_top_management",NA,"1984-12-01","1993-02-08",1990
"phid/AE4","garry nehl","NP","male",NA,NA,"employed_other_white-collar_worker",NA,"1984-12-01","2001-10-08",1990
"phid/AF4","ewen cameron","LP","male",NA,NA,"employed_top_management",NA,"1977-12-10","1993-02-08",1990
"phid/AG4","ron edwards","ALP","male","UWA","economics","university_professor",NA,"1983-03-05","1993-03-13",1990
"phid/AH4","noel hicks","NP","male",NA,NA,"employed_blue-collar_worker",NA,"1984-12-01","1993-03-13",1990
"phid/AI4","john mildren","ALP","male","Mel","other","school_teacher",NA,"1980-10-18","1990-03-24",1990
"phid/AJ4","john sharp","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1984-12-01","1993-03-13",1990
"phid/BF4","ian cameron","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1980-10-18","1990-02-19",1990
"phid/BI4","chris miles","LP","male","Tas","other","school_teacher",NA,"1984-12-01","1998-10-03",1990
"phid/CE4","neil o'keefe","ALP","male","LaT","other","school_teacher",NA,"1984-12-01","2001-10-08",1990
"phid/CF4","graeme campbell","ALP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1980-10-18","1998-10-03",1990
"phid/CG4","wal fife","LP","male",NA,NA,"full-time_politician",NA,"1984-12-01","1993-02-08",1990
"phid/CH4","clyde holding","ALP","male","Mel","law","employed_professional",NA,"1977-12-10","1998-08-31",1990
"phid/CI4","clarrie millar","NP","male",NA,NA,"self-employed_farmer_fisherman","Military","1974-05-18","1990-02-19",1990
"phid/CJ4","roger shipton","LP","male","Mel","humanities","employed_professional",NA,"1975-12-13","1990-02-19",1990
"phid/DE4","lloyd o'neil","ALP","male",NA,NA,"trade_unionist",NA,"1983-03-05","1993-02-08",1990
"phid/DF4","jim carlton","LP","male","Syd","biol_chem_phys","employed_top_management",NA,"1977-12-10","1994-01-14",1990
"phid/DG4","tim fischer","NP","male",NA,NA,"full-time_politician","Military","1984-12-01","2001-10-08",1990
"phid/DH4","colin hollis","ALP","male","LSE","economics","employed_top_management",NA,"1984-12-01","2001-10-08",1990
"phid/DI4","peter milton","ALP","male","Mel","humanities","employed_other_white-collar_worker","Military","1980-10-18","1990-03-24",1990
"phid/EE4","tom uren","ALP","male",NA,NA,"self-employed_small_businessman","Military","1958-11-22","1990-02-19",1990
"phid/EG4","peter fisher","NP","male",NA,NA,"self-employed_farmer_fisherman",NA,"1972-12-02","1993-02-08",1990
"phid/EH4","brian howe","ALP","male","Mel","socialScience","school_teacher",NA,"1977-12-10","1996-01-29",1990
